pdb_id,author_family_name
1p5l,Lee
1p5l,Park
1p5l,Harm
1p5l,Kim
1p5m,Lukavsky
1p5m,Kim
1p5m,Otto
1p5m,Puglisi
1p5n,Lukavsky
1p5n,Kim
1p5n,Otto
1p5n,Puglisi
1p5o,Lukavsky
1p5o,Kim
1p5o,Otto
1p5o,Puglisi
1p5p,Lukavsky
1p5p,Kim
1p5p,Otto
1p5p,Puglisi
1p68,Wei
1p68,Kim
1p68,Fela
1p68,Baum
1p68,Hecht
1p6q,Riepl
1p6q,Scharf
1p6q,Schmitt
1p6q,Kalbitzer
1p6q,Maurer
1p6r,Melckebeke
1p6r,Vreuls
1p6r,Gans
1p6r,Llabres
1p6r,Joris
1p6r,Simorre
1p6s,Auguin
1p6s,Barthe
1p6s,Auge-Senegas
1p6s,Stern
1p6s,Noguchi
1p6s,Roumestand
1p6t,Banci
1p6t,Bertini
1p6t,Ciofi-Baffoni
1p6t,Gonnelli
1p6t,Su
1p6u,Riepl
1p6u,Scharf
1p6u,Schmitt
1p6u,Kalbitzer
1p6u,Maurer
1p7a,Simpson
1p7a,Cram
1p7a,Czolij
1p7a,Matthews
1p7a,Crossley
1p7a,Mackay
1p7e,Ulmer
1p7e,Ramirez
1p7e,Delaglio
1p7e,Bax
1p7f,Ulmer
1p7f,Ramirez
1p7f,Delaglio
1p7f,Bax
1p7m,Cao
1p7m,Kwon
1p7m,Jiang
1p7m,Drohat
1p7m,Stivers
1p82,Ciutti
1p82,Spiga
1p82,Giannozzi
1p82,Scarselli
1p82,Di Maro
1p82,Calamandrei
1p82,Niccolai
1p82,Bernini
1p83,Ciutti
1p83,Spiga
1p83,Giannozzi
1p83,Scarselli
1p83,Di Maro
1p83,Calamandrei
1p83,Niccolai
1p83,Bernini
1p88,Young
1p88,Stauffer
1p88,Kim
1p88,Helms
1p88,Evans
1p89,Young
1p89,Stauffer
1p89,Kim
1p89,Helms
1p89,Evans
1p8a,Gustafson
1p8a,Stauffacher
1p8a,Hallenga
1p8a,Van Etten
1p8b,Jouvensal
1p8b,Quillien
1p8b,Ferrasson
1p8b,Rahbe
1p8b,Gueguen
1p8b,Vovelle
1p8g,Banci
1p8g,Bertini
1p8g,Del Conte
1p94,Golovanov
1p94,Barilla
1p94,Golovanova
1p94,Hayes
1p94,Lian
1p96,Hwang
1p96,Jones
1p96,Goldberg
1p97,Erbel
1p97,Card
1p97,Karakuzu
1p97,Bruick
1p97,Gardner
1p98,Mueller
1p98,Feigon
1p9c,Mueller
1p9c,Feigon
1p9d,Mueller
1p9d,Feigon
1p9f,Mantha
1p9f,Chandrashekar
1p9f,Baquer
1p9f,Cowsik
1p9j,Wingens
1p9j,Walma
1p9j,Van Ingen
1p9j,Stortelers
1p9j,Van Leeuwen
1p9j,Van Zoelen
1p9j,Vuister
1p9k,Volpon
1p9k,Lievre
1p9k,Osborne
1p9k,Gandhi
1p9k,Iannuzzi
1p9k,Larocque
1p9k,Cygler
1p9k,Gehring
1p9k,Ekiel
1p9z,Huang
1p9z,Xiang
1p9z,Tu
1p9z,Zhang
1p9z,Wang
1pa4,Rubin
1pa4,Pelton
1pa4,Yokota
1pa4,Kim
1pa4,Wemmer
1paa,Bernstein
1paa,Hoffman
1paa,Horvath
1paa,Herriott
1paa,Klevit
1paj,McInnes
1paj,Sonnichsen
1paj,Kay
1paj,Hodges
1paj,Sykes
1pak,McInnes
1pak,Sonnichsen
1pak,Kay
1pak,Hodges
1pak,Sykes
1pan,Campbell
1pan,McInnes
1pan,Hodges
1pan,Sykes
1pao,Campbell
1pao,McInnes
1pao,Hodges
1pao,Sykes
1pav,Monleon
1pav,Yee
1pav,Liu
1pav,Arrowsmith
1pav,Celda
1pb5,Vardar
1pb5,North
1pb5,Sanchez-Irizarry
1pb5,Aster
1pb5,Blacklow
1pba,Vendrell
1pba,Billeter
1pba,Wider
1pba,Aviles
1pba,Wuthrich
1pbl,Popenda
1pbl,Biala
1pbl,Milecki
1pbl,Adamiak
1pbm,Popenda
1pbm,Biala
1pbm,Milecki
1pbm,Adamiak
1pbr,Fourmy
1pbr,Recht
1pbr,Blanchard
1pbr,Puglisi
1pbu,Vanwetswinkel
1pbu,Kriek
1pbu,Andersen
1pbu,Dijk
1pbu,Siegal
1pbz,Rosenblatt
1pbz,Wang
1pbz,Suslick
1pc0,Sidote
1pc0,Hoffman
1pc2,Suzuki
1pc2,Jeong
1pc2,Karbowski
1pc2,Youle
1pc2,Tjandra
1pce,Liepinsh
1pce,Berndt
1pce,Sillard
1pce,Mutt
1pce,Otting
1pcn,Breg
1pcn,Sarda
1pcn,Cozzone
1pcn,Rugani
1pcn,Boelens
1pcn,Kaptein
1pco,Breg
1pco,Sarda
1pco,Cozzone
1pco,Rugani
1pco,Boelens
1pco,Kaptein
1pcp,Carr
1pcp,Bauer
1pcp,Gradwell
1pcp,Feeney
1pd6,Ababou
1pd6,Gautel
1pd6,Pfuhl
1pd7,Van Ingen
1pd7,Lasonder
1pd7,Jansen
1pd7,Kaan
1pd7,Spronk
1pd7,Stunnenberg
1pd7,Vuister
1pdc,Constantine
1pdc,Madrid
1pdc,Banyai
1pdc,Trexler
1pdc,Patthy
1pdc,Llinas
1pdt,Eriksson
1pdt,Nielsen
1pdx,Pochapsky
1pdx,Jain
1pdx,Kuti
1pdx,Lyons
1pdx,Heymont
1pe3,Muskett
1pe3,May
1pe3,Westley
1pe3,Feeney
1pe4,Del Rio-Portilla
1pe4,Hernandez-Marin
1pe4,Pimienta
1pe4,Coronas
1pe4,Zamudio
1pe4,Rodrguez de la Vega
1pe4,Wanke
1pe4,Possani
1peh,Dunne
1peh,Cornell
1peh,Johnson
1peh,Glover
1peh,Tracey
1pei,Dunne
1pei,Cornell
1pei,Johnson
1pei,Glover
1pei,Tracey
1pes,Lee
1pes,Harvey
1pes,Yin
1pes,Yau
1pes,Litchfield
1pes,Arrowsmith
1pet,Lee
1pet,Harvey
1pet,Yin
1pet,Yau
1pet,Litchfield
1pet,Arrowsmith
1pfd,Im
1pfd,Liu
1pfd,Luchinat
1pfd,Sykes
1pfd,Bertini
1pfh,van Nuland
1pfh,Boelens
1pfh,Scheek
1pfh,Robillard
1pfj,Gervais
1pfj,Lamour
1pfj,Jawhari
1pfj,Frindel
1pfj,Wasielewski
1pfj,Dubaele
1pfj,Egly
1pfj,Thierry
1pfj,Kieffer
1pfj,Poterszman
1pfl,Metzler
1pfl,Farmer 2nd.
1pfl,Constantine
1pfl,Friedrichs
1pfl,Lavoie
1pfl,Mueller
1pfm,Mayo
1pfm,Roongta
1pfm,Ilyina
1pfm,Milius
1pfm,Barker
1pfm,Quinlan
1pfm,La Rosa
1pfm,Daly
1pfn,Mayo
1pfn,Roongta
1pfn,Ilyina
1pfn,Milius
1pfn,Barker
1pfn,Quinlan
1pfn,La Rosa
1pfn,Daly
1pfs,Folmer
1pfs,Nilges
1pfs,Konings
1pfs,Hilbers
1pft,Zhu
1pft,Zeng
1pft,Colangelo
1pft,Lewis
1pft,Summers
1pft,Scott
1pg1,Fahrner
1pg1,Dieckmann
1pg1,Harwig
1pg1,Lehrer
1pg1,Eisenberg
1pg1,Feigon
1pg9,Wu
1pg9,Pradhan
1pg9,Havener
1pg9,Boysen
1pg9,Swenberg
1pg9,Campbel
1pg9,Chaney
1pgc,Wu
1pgc,Pradhan
1pgc,Havener
1pgc,Boysen
1pgc,Swenberg
1pgc,Campbel
1pgc,Chaney
1pgy,Chim
1pgy,Gall
1pgy,Xiao
1pgy,Harris
1pgy,Graham
1pgy,Krezel
1pi7,Park
1pi7,Mrse
1pi7,Nevzorov
1pi7,Mesleh
1pi7,Oblatt-Montal
1pi7,Montal
1pi7,Opella
1pi8,Park
1pi8,Mrse
1pi8,Nevzorov
1pi8,Mesleh
1pi8,Oblatt-Montal
1pi8,Montal
1pi8,Opella
1pib,Lee
1pib,Park
1pib,Shin
1pib,Ikegami
1pib,Akutsu
1pib,Choi
1pic,Breeze
1pic,Kara
1pic,Barratt
1pic,Anderson
1pic,Smith
1pic,Luke
1pic,Best
1pic,Cartlidge
1pih,Banci
1pih,Bertini
1pih,Eltis
1pih,Felli
1pih,Kastrau
1pih,Luchinat
1pih,Piccioli
1pih,Pierattelli
1pih,Smith
1pij,Banci
1pij,Bertini
1pij,Eltis
1pij,Felli
1pij,Kastrau
1pij,Luchinat
1pij,Piccioli
1pij,Pierattelli
1pij,Smith
1pik,Kumar
1pik,Ikemoto
1pik,Patel
1pir,van den Berg
1pir,Tessari
1pir,de Haas
1pir,Verheij
1pir,Boelens
1pir,Kaptein
1pis,van den Berg
1pis,Tessari
1pis,de Haas
1pis,Verheij
1pis,Boelens
1pis,Kaptein
1pit,Berndt
1pit,Guntert
1pit,Orbons
1pit,Wuthrich
1pjd,Valentine
1pjd,Liu
1pjd,Marassi
1pjd,Veglia
1pjd,Opella
1pjd,Ding
1pjd,Wang
1pjd,Arshava
1pjd,Becker
1pjd,Naider
1pje,Park
1pje,Mrse
1pje,Nevzorov
1pje,Mesleh
1pje,Oblatt-Montal
1pje,Montal
1pje,Opella
1pjf,Thiriot
1pjf,NEVZOROV
1pjf,ZAGYANSKIY
1pjf,Wu
1pjf,Opella
1pjv,Jouirou
1pjv,Mosbah
1pjv,Visan
1pjv,Grissmer
1pjv,
1pjv,Fajloun
1pjv,Van Rietschoten
1pjv,Devaux
1pjv,Rochat
1pjv,Lippens
1pjv,El Ayeb
1pjv,De Waard
1pjv,Mabrouk
1pjv,Sabatier
1pjw,Wu
1pjw,Wu
1pjw,Tsao
1pjw,Kuo
1pjw,Lou
1pjw,Lin
1pjw,Wu
1pjw,Cheng
1pjy,Staple
1pjy,Butcher
1pjz,Scheuermann
1pjz,Lolis
1pjz,Hodsdon
1pk2,Byeon
1pk2,Llinas
1pks,Koyama
1pks,Yu
1pks,Dalgarno
1pks,Shin
1pks,Zydowsky
1pks,Schreiber
1pkt,Koyama
1pkt,Yu
1pkt,Dalgarno
1pkt,Shin
1pkt,Zydowsky
1pkt,Schreiber
1pla,Bagby
1pla,Driscoll
1pla,Harvey
1pla,Hill
1plb,Bagby
1plb,Driscoll
1plb,Harvey
1plb,Hill
1plo,Deep
1plo,Walker III
1plo,Shu
1plo,Hinck
1plp,Mortishire-Smith
1plp,Pitzenberger
1plp,Burke
1plp,Middaugh
1plp,Garsky
1plp,Johnson
1pls,Yoon
1pls,Hajduk
1pls,Petros
1pls,Olejniczak
1pls,Meadows
1pls,Fesik
1plw,Marcotte
1plw,Separovic
1plw,Auger
1plw,Gagne
1plx,Marcotte
1plx,Separovic
1plx,Auger
1plx,Gagne
1pm6,Rogov
1pm6,Luecke
1pm6,Muresanu
1pm6,Wienk
1pm6,Kleinhaus
1pm6,Werner
1pm6,Loehr
1pm6,Pristovsek
1pm6,Rueterjans
1pmc,Mer
1pmc,Hietter
1pmc,Kellenberger
1pmc,Renatus
1pmc,Luu
1pmc,Lefevre
1pmr,Ricaud
1pmr,Howard
1pmr,Roberts
1pmr,Broadhurst
1pmr,Perham
1pms,Koshiba
1pms,Kigawa
1pms,Kim
1pms,Shirouzu
1pms,Bowtell
1pms,Yokoyama
1pmx,Schaffer
1pmx,Deshayes
1pmx,Nakamura
1pmx,Sidhu
1pmx,Skelton
1pn5,Hiller
1pn5,Kohl
1pn5,Fiorito
1pn5,Herrmann
1pn5,Wider
1pn5,Tschopp
1pn5,Grutter
1pn5,Wuthrich
1pnb,Rico
1pnb,Bruix
1pnb,Gonzalez
1pnb,Monsalve
1pnb,Rodriguez
1pnh,Meunier
1pnh,Bernassau
1pnh,Sabatier
1pnh,Martin-Eauclaire
1pnh,Van Rietschoten
1pnh,Cambillau
1pnh,Darbon
1pnj,Booker
1pnj,Gout
1pnj,Downing
1pnj,Driscoll
1pnj,Boyd
1pnj,Waterfield
1pnj,Campbell
1pog,Cox
1pog,van Tilborg
1pog,de Laat
1pog,Boelens
1pog,van Leeuwen
1pog,van der Vliet
1pog,Kaptein
1pon,Shaw
1pon,Sykes
1poq,Donadini
1poq,Liew
1poq,Kwan
1poq,Mackay
1poq,Fields
1pou,Assa-Munt
1pou,Mortishire-Smith
1pou,Aurora
1pou,Herr
1pou,Wright
1poz,Teriete
1poz,Banerji
1poz,Noble
1poz,Blundell
1poz,Wright
1poz,Pickford
1poz,Lowe
1poz,Mahoney
1poz,Tammi
1poz,Kahmann
1poz,Campbell
1poz,Day
1poz,Jackson
1pp5,Bayro
1pp5,Mukhopadhyay
1pp5,Swapna
1pp5,Huang
1pp5,Ma
1pp5,Sineva
1pp5,Dawson
1pp5,Montelione
1pp5,Ebright
1ppq,
1ppq,Bromek
1ppq,Black
1ppq,Uhrinova
1ppq,Schmitz
1ppq,Wang
1ppq,Krych
1ppq,Atkinson
1ppq,Uhrin
1ppq,Barlow
1ppx,Massiah
1ppx,Saraswat
1ppx,Azurmendi
1ppx,Mildvan
1pqn,Zhang
1pqn,Cheng
1pqn,Gould
1pqn,Golemis
1pqn,Roder
1pqq,Zhang
1pqq,Dwyer
1pqq,Tsui
1pqq,Case
1pqq,Cho
1pqq,Dervan
1pqq,Wemmer
1pqr,Chi
1pqr,Park
1pqr,Suk
1pqr,Olivera
1pqr,McIntosh
1pqr,Han
1pqs,Leitner
1pqs,Wahl
1pqs,Labudde
1pqs,Diehl
1pqs,Schmieder
1pqs,Pires
1pqs,Fossi
1pqs,Leidert
1pqs,Krause
1pqs,Oschkinat
1pqt,Padrta
1pqt,Stefl
1pqt,Kralik
1pqt,Zidek
1pqt,Sklenar
1pqx,Baran
1pqx,Aramini
1pqx,Xiao
1pqx,Huang
1pqx,Acton
1pqx,Shih
1pqx,Montelione
1pra,Neri
1pra,Billeter
1pra,Wuthrich
1prb,Johansson
1prb,de Chateau
1prb,Wikstrom
1prb,Forsen
1prb,Drakenberg
1prb,Bjorck
1prl,Feng
1prl,Chen
1prl,Yu
1prl,Simon
1prl,Schreiber
1prm,Feng
1prm,Chen
1prm,Yu
1prm,Simon
1prm,Schreiber
1prr,Bagby
1prr,Harvey
1prr,Eagle
1prr,Inouye
1prr,Ikura
1prs,Bagby
1prs,Harvey
1prs,Eagle
1prs,Inouye
1prs,Ikura
1pru,Nagadoi
1pru,Morikawa
1pru,Nakamura
1pru,Enari
1pru,Kobayashi
1pru,Yamamoto
1pru,Sampei
1pru,Mizobuchi
1pru,Schumacher
1pru,Brennan
1pru,al.
1prv,Nagadoi
1prv,Morikawa
1prv,Nakamura
1prv,Enari
1prv,Kobayashi
1prv,Yamamoto
1prv,Sampei
1prv,Mizobuchi
1prv,Schumacher
1prv,Brennan
1prv,al.
1ps2,Polshakov
1ps2,Williams
1ps2,Gargaro
1ps2,Frenkiel
1ps2,Westley
1ps2,Chadwick
1ps2,May
1ps2,Feeney
1psb,Bhattacharya
1psb,Large
1psb,Heizmann
1psb,Hemmings
1psb,Chazin
1pse,Falzone
1pse,Kao
1pse,Zhao
1pse,Bryant
1pse,Lecomte
1psf,Falzone
1psf,Kao
1psf,Zhao
1psf,Bryant
1psf,Lecomte
1psm,Mulhern
1psm,Howlett
1psm,Reid
1psm,Simpson
1psm,McColl
1psm,Anders
1psm,Norton
1psv,Dahiyat
1psv,Sarisky
1psv,Mayo
1psy,Pantoja-Uceda
1psy,Bruix
1psy,Gimenez-Gallego
1psy,Rico
1psy,Santoro
1pt4,Jennings
1pt4,Rosengren
1pt4,Daly
1pt4,Plan
1pt4,Stevens
1pt4,Scanlon
1pt4,Waine
1pt4,Norman
1pt4,Anderson
1pt4,Craik
1pu1,Blanco
1pu1,Yee
1pu1,Campos-Olivas
1pu1,Ortiz
1pu1,Devos
1pu1,Valencia
1pu1,Arrowsmith
1pu1,Rico
1pu3,Gorbatyuk
1pu3,Tsai
1pu3,Chang
1pu3,Huang
1pul,Tejero
1pul,Aramini
1pul,Swapna
1pul,Chiang
1pul,Acton
1pul,Montelione
1pun,Massiah
1pun,Saraswat
1pun,Azurmendi
1pun,Mildvan
1puq,Massiah
1puq,Saraswat
1puq,Azurmendi
1puq,Mildvan
1pus,Massiah
1pus,Saraswat
1pus,Azurmendi
1pus,Mildvan
1put,Pochapsky
1put,Ye
1put,Ratnaswamy
1put,Lyons
1pux,Gardino
1pux,Volkman
1pux,Cho
1pux,Lee
1pux,Wemmer
1pux,Kern
1puz,Liu
1puz,Sukumaran
1puz,Xu
1puz,Chiang
1puz,Acton
1puz,Goldsmith-Fischman
1puz,Honig
1puz,Montelione
1puz,Szyperski
1pv0,Rowland
1pv0,Burkholder
1pv0,Cunningham
1pv0,Maciejewski
1pv0,Grossman
1pv0,King
1pv3,Prutzman
1pv3,Gao
1pv3,King
1pv3,Iyer
1pv3,Mueller
1pv3,Schaller
1pv3,Campbell
1pve,Kim
1pve,Ryu
1pve,Kim
1pve,Cho
1pve,Choi
1pvz,Zhang
1pvz,Li
1pvz,Chen
1pvz,Wang
1pvz,Wu
1pvz,Hu
1pvz,Wu
1pwj,Wang
1pwj,Lo
1pwj,Kan
1pwj,Fan
1pwj,Zhang
1pwk,Wang
1pwk,Lo
1pwk,Kan
1pwk,Fan
1pwk,Zhang
1px9,Frenal
1px9,Xu
1px9,Wolff
1px9,Wecker
1px9,Gurrola
1px9,Zhu
1px9,Chi
1px9,Possani
1px9,Tygat
1px9,Delepierre
1pxe,Berkovits-Cymet
1pxe,Amann
1pxe,Berg
1pxq,Kawulka
1pxq,Sprules
1pxq,Diaper
1pxq,Whittal
1pxq,McKay
1pxq,Mercier
1pxq,Zuber
1pxq,Vederas
1pyc,Timmerman
1pyc,Vuidepot
1pyc,Bontems
1pyc,Lallemand
1pyc,Gervais
1pyc,Shechter
1pyc,Guiard
1pyj,Peterson
1pyj,Vu
1pyj,Hingerty
1pyj,Broyde
1pyj,Cosman
1pyv,Moberg
1pyv,Nilsson
1pyv,Stahl
1pyv,Eriksson
1pyv,Glaser
1pyv,Maler
1pzq,Broadhurst
1pzq,Nietlispach
1pzq,Wheatcroft
1pzq,Leadlay
1pzq,Weissman
1pzr,Broadhurst
1pzr,Nietlispach
1pzr,Wheatcroft
1pzr,Leadlay
1pzr,Weissman
1q01,Mosbah
1q01,Marrakchi
1q01,Ganzalez
1q01,Van Rietschoten
1q01,Giralt
1q01,El Ayeb
1q01,Rochat
1q01,Sabatier
1q01,Darbon
1q01,Mabrouk
1q02,Ciani
1q02,Layfield
1q02,Cavey
1q02,Sheppard
1q02,Searle
1q0v,Swanson
1q0v,Kang
1q0v,Stamenova
1q0v,Hicke
1q0v,Radhakrishnan
1q0w,Swanson
1q0w,Kang
1q0w,Stamenova
1q0w,Hicke
1q0w,Radhakrishnan
1q10,Byeon
1q10,Louis
1q10,Gronenborn
1q1o,Yoshinaga
1q1o,Kohjima
1q1o,Ogura
1q1o,Yokochi
1q1o,Takeya
1q1o,Ito
1q1o,Sumimoto
1q1o,Inagaki
1q1v,Devany
1q1v,Kotharu
1q1v,Matsuo
1q27,Buchko
1q27,Ni
1q27,Holbrook
1q27,Kennedy
1q2f,Rosal
1q2f,Pincus
1q2f,Brandt-Rauf
1q2f,Fine
1q2f,Michl
1q2f,Wang
1q2i,Rosal
1q2i,Pincus
1q2i,Brandt-Rauf
1q2i,Fine
1q2i,Michl
1q2i,Wang
1q2j,Keizer
1q2j,West
1q2j,Lee
1q2j,Yoshikami
1q2j,Olivera
1q2j,Bulaj
1q2j,Norton
1q2k,Cai
1q2k,Xu
1q2k,Xu
1q2k,Lu
1q2k,Chi
1q2k,Shi
1q2k,Wu
1q2n,Zheng
1q2n,Aramini
1q2n,Montelione
1q2t,Leroy
1q2z,Harris
1q2z,Esposito
1q2z,Sankar
1q2z,Maman
1q2z,Hinks
1q2z,Pearl
1q2z,Driscoll
1q38,Briknarova
1q38,Akerman
1q38,Hoyt
1q38,Ruoslahti
1q38,Ely
1q3j,Barbault
1q3j,Landon
1q3j,Guenneugues
1q3j,Meyer
1q3j,Schott
1q3j,Dimarrcq
1q3j,Vovelle
1q3m,Dowd
1q3m,Rosen
1q3m,Li
1q3m,Gundberg
1q3t,Yu
1q3t,Mack
1q3t,Hajduk
1q3t,Kakavas
1q3t,Saiki
1q3t,Lerner
1q3t,Olejniczak
1q3y,Ramboarina
1q3y,Druillennec
1q3y,Morellet
1q3y,Bouaziz
1q3y,Roques
1q3z,Ramboarina
1q3z,Druillennec
1q3z,Morellet
1q3z,Bouaziz
1q3z,Roques
1q48,Ramelot
1q48,Cort
1q48,Goldsmith-Fischman
1q48,Kornhaber
1q48,Xiao
1q48,Shastry
1q48,Acton
1q48,Honig
1q48,Montelione
1q48,Kennedy
1q53,Lytle
1q53,Peterson
1q53,Kjer
1q53,Frederick
1q53,Zhao
1q53,Thao
1q53,Bingman
1q53,Johnson
1q53,Phillips Jr
1q53,Volkman
1q56,Stetefeld
1q56,Alexandrescu
1q56,Maciejewski
1q56,Jenny
1q56,Rathgeb-Szabo
1q56,Schulthess
1q56,Landwehr
1q56,Frank
1q56,Ruegg
1q56,Kammerer
1q59,Huang
1q59,Petros
1q59,Virgin
1q59,Fesik
1q59,Olejniczak
1q5f,Xu
1q5f,Tan
1q5f,Lam
1q5f,Hackett
1q5f,Zhang
1q5f,Mok
1q5l,Stevens
1q5l,Cai
1q5l,Pellecchia
1q5l,Zuiderweg
1q5w,Alam
1q5w,Sun
1q5w,Payne
1q5w,Welch
1q5w,Blake
1q5w,Davis
1q5w,Meyer
1q5w,Emr
1q5w,Sundquist
1q60,Doi-Katayama
1q60,Hayashi
1q60,Hirota
1q60,Yokoyama
1q68,Kim
1q68,Sun
1q68,Blacklow
1q68,Wagner
1q68,Eck
1q69,Kim
1q69,Sun
1q69,Blacklow
1q69,Wagner
1q69,Eck
1q6a,Vakonakis
1q6a,Sun
1q6a,Wu
1q6a,Holzenburg
1q6a,Golden
1q6a,LiWang
1q6b,Vakonakis
1q6b,Sun
1q6b,Wu
1q6b,Holzenburg
1q6b,Golden
1q6b,LiWang
1q71,Rosengren
1q71,Clark
1q71,Daly
1q71,Goransson
1q71,Jones
1q71,Craik
1q75,Theimer
1q75,Finger
1q75,Feigon
1q7i,Chuang
1q7i,Chen
1q7i,Shiu
1q7i,Chen
1q7j,Chuang
1q7j,Chen
1q7j,Shiu
1q7j,Chen
1q7o,Rienstra
1q7o,Tucker-Kellogg
1q7o,Jaroniec
1q7o,Hohwy
1q7o,Reif
1q7o,McMahon
1q7o,Tidor
1q7o,Lozano-Perez
1q7o,Griffin
1q7x,Kachel
1q7x,Erdmann
1q7x,Kremer
1q7x,Wolff
1q7x,Gronwald
1q7x,Heumann
1q7x,Kalbitzer
1q80,Rabah
1q80,Popescu
1q80,Cox
1q80,Engelborghs
1q80,Craescu
1q8g,Pope
1q8g,Zierler-Gould
1q8g,Kuhne
1q8g,Weeds
1q8g,Ball
1q8k,Ito
1q8k,Marintchev
1q8k,Wagner
1q8l,Jones
1q8l,Daly
1q8l,Cobine
1q8l,Craik
1q8l,Dameron
1q8n,Flinders
1q8n,DeFina
1q8n,Brackett
1q8n,Baugh
1q8n,Wilson
1q8n,Dieckmann
1q8x,Pope
1q8x,Zierler-Gould
1q8x,Kuhne
1q8x,Weeds
1q8x,Ball
1q9f,Fernandez
1q9f,Hilty
1q9f,Wider
1q9f,Guntert
1q9f,Wuthrich
1q9g,Fernandez
1q9g,Hilty
1q9g,Wider
1q9g,Guntert
1q9g,Wuthrich
1q9p,Ishima
1q9p,Torchia
1q9p,Lynch
1q9p,Gronenborn
1q9p,Louis
1qa4,Geyer
1qa4,Munte
1qa4,Schorr
1qa4,Kellner
1qa4,Kalbitzer
1qa5,Geyer
1qa5,Munte
1qa5,Schorr
1qa5,Kellner
1qa5,Kalbitzer
1qbf,Keire
1qbf,Kobayashi
1qbf,Solomon
1qbf,Reeve Jr.
1qbh,Hinds
1qbh,Norton
1qbh,Vaux
1qbh,Day
1qby,Li
1qby,Mao
1qby,Kim
1qby,Tamura
1qby,Harris
1qby,Harris
1qby,Stone
1qc8,Varani
1qc8,Hasegawa
1qc8,Spillantini
1qc8,Smith
1qc8,Murrell
1qc8,Ghetti
1qc8,Klug
1qc8,Goedert
1qc8,Varani
1qce,Kuszewski
1qce,Gronenborn
1qce,Clore
1qch,Williams
1qch,Searle
1qck,Juszewski
1qck,Gronenborn
1qck,Clore
1qcm,Kohno
1qcm,Kobayashi
1qcm,Maeda
1qcm,Sato
1qcm,Takashima
1qcv,Strop
1qcv,Mayo
1qd3,Faber
1qd3,Sticht
1qd3,Schweimer
1qd3,Rosch
1qdf,Marathias
1qdf,Wang
1qdf,Kumar
1qdf,Pham
1qdf,Swaminathan
1qdf,Bolton
1qdh,Marathias
1qdh,Wang
1qdh,Kumar
1qdh,Pham
1qdh,Swaminathan
1qdh,Bolton
1qdi,Marathias
1qdi,Wang
1qdi,Kumar
1qdi,Pham
1qdi,Swaminathan
1qdi,Bolton
1qdk,Marathias
1qdk,Wang
1qdk,Kumar
1qdk,Pham
1qdk,Swaminathan
1qdk,Bolton
1qdp,Pallaghy
1qdp,Alewood
1qdp,Alewood
1qdp,Norton
1qe7,Ghosh
1qe7,Kumar
1qe7,Varshney
1qe7,Chary
1qes,McDowell
1qes,He
1qes,Chen
1qes,Turner
1qet,McDowell
1qet,He
1qet,Chen
1qet,Turner
1qey,Nooren
1qey,Kaptein
1qey,Sauer
1qey,Boelens
1qfa,Barnham
1qfa,Catalfamo
1qfa,Pallaghy
1qfa,Howlett
1qfa,Norton
1qfb,Pallaghy
1qfb,Melnikova
1qfb,Jimenez
1qfb,Olivera
1qfb,Norton
1qfd,Lu
1qfd,Deng
1qfd,Liu
1qfd,Luo
1qfd,Han
1qfd,Gu
1qfd,Liang
1qfd,Wang
1qfd,Li
1qfd,Lozanov
1qfd,Patthy
1qfd,Pongor
1qfn,Berardi
1qfn,Bushweller
1qfq,Schaerpf
1qfq,Sticht
1qfq,Schweimer
1qfq,Boehm
1qfq,Hoffmann
1qfq,Roesch
1qfr,Maurer
1qfr,Doker
1qfr,Gorler
1qfr,Hengstenberg
1qfr,Kalbitzer
1qg1,Ogura
1qg1,Tsuchiya
1qg1,Terasawa
1qg1,Yuzawa
1qg1,Hatanaka
1qg1,Mandiyan
1qg1,Schlessinger
1qg1,Inagaki
1qg9,Doak
1qg9,Mulvey
1qg9,Kawaguchi
1qg9,Villalain
1qg9,Campbell
1qgb,Potts
1qgb,Bright
1qgb,Bolton
1qgb,Pickford
1qgb,Campbell
1qgm,Vranken
1qgm,Chen
1qgm,Xu
1qgm,James
1qgm,Bennett
1qgm,Ni
1qgp,Schade
1qgp,Turner
1qgp,Kuhne
1qgp,Schmieder
1qgp,Lowenhaupt
1qgp,Herbert
1qgp,Rich
1qgp,Oschkinat
1qh2,Lee
1qh2,Scanlon
1qh2,Craik
1qh2,Anderson
1qhk,Evans
1qhk,Bycroft
1qjk,Riek
1qjk,Precheur
1qjk,Wang
1qjk,Mackay
1qjk,Wider
1qjk,Guntert
1qjk,Liu
1qjk,Kagi
1qjk,Wuthrich
1qjl,Riek
1qjl,Precheur
1qjl,Wang
1qjl,Mackay
1qjl,Wider
1qjl,Guntert
1qjl,Liu
1qjl,Kagi
1qjl,Wuthrich
1qjo,Jones
1qjo,Stott
1qjo,Howard
1qjo,Perham
1qjt,Whitehead
1qjt,Tessari
1qjt,Carotenuto
1qjt,van Bergen en Henegouwen
1qjt,Vuister
1qk6,Qu
1qk6,Liang
1qk6,Ding
1qk6,Liu
1qk6,Zhang
1qk6,Gu
1qk7,Lu
1qk7,Liang
1qk7,Gu
1qk9,Wakefield
1qk9,Smith
1qk9,Nan
1qk9,Free
1qk9,Soteriou
1qk9,Uhrin
1qk9,Bird
1qk9,Barlow
1qkf,Helgstrand
1qkf,Rak
1qkf,Allard
1qkf,Davydova
1qkf,Garber
1qkf,Hard
