bmrb_id,author_family_name
4913,Chyan
4913,Greengard
4913,Horiuchi
4913,Hsieh
4913,Huang
4913,Lin
4913,Lin
4913,Liu
4913,Liu
4913,Nairn
4913,Shiao
4913,Tsai
4914,Clark-Lewis
4914,Crump
4914,Elisseeva
4914,Gong
4914,Sykes
4915,Ekiel
4915,Gehring
4915,Kahvejian
4915,Khaleghpour
4915,Kozlov
4915,Trempe
4916,Endo
4916,Fujino
4916,Ikegami
4916,Inooka
4916,Kitada
4916,Kitahara
4916,Ogi
4916,Ohtaki
4916,Onda
4916,Shirakawa
4917,Lee
4917,Poznanski
4917,Ptak
4917,Sodano
4917,Suh
4917,Vovelle
4918,Crump
4918,Irvin
4918,Kalsiak
4918,Keizer
4918,Suh
4918,Sykes
4919,Baryshev
4919,Ingelman-Sundberg
4919,Liepinsh
4919,Mkrtchian
4919,Otting
4919,Sharipo
4920,Baryshev
4920,Ingelman-Sundberg
4920,Liepinsh
4920,Mkrtchian
4920,Otting
4920,Sharipo
4921,Bailly
4921,Chroboczek
4921,Dublet
4921,Fender
4921,Ferber
4921,Gout
4921,Michalik
4921,Poznanski
4921,Szolajska
4922,Bai
4922,Chung
4922,Dyson
4922,Wright
4923,Alewood
4923,Christie
4923,Connor
4923,King
4923,Mackay
4923,Nicholson
4923,Shaw
4923,Smith
4923,Wang
4923,Wilson
4923,Wilson
4924,Blaustein
4924,Ellis
4924,Gilly
4924,Tenenholz
4924,Weber
4925,Dotsch
4925,Lin
4925,Myers
4925,Peariso
4925,Penner-Hahn
4925,Verdine
4925,Wagner
4925,Wintner
4926,Carbajo
4926,Gordon-Smith
4926,Neuhaus
4926,Stott
4927,Barrientos
4927,Campos-Olivas
4927,Fiser
4927,Gronenborn
4927,Louis
4927,Sali
4928,Dyson
4928,Martinez-Yamout
4928,Pascual
4928,Wright
4929,Benashski
4929,King
4929,Maciejewski
4929,Mullen
4929,Wu
4930,Feeney
4930,May
4930,Westley
4930,Williams
4931,Fan
4931,Li
4931,Tochio
4931,Zhang
4931,Zhang
4932,Caille
4932,Sy
4932,Vovelle
4933,Carr
4933,Chadwick
4933,Feeney
4933,May
4933,Polshakov
4933,Thomas
4933,Westley
4934,Arrowsmith
4934,Benchimol
4934,Davison
4934,Kay
4934,Lin
4934,Ma
4934,Nie
4935,Cui
4935,Hinck
4935,Pakhomova
4935,Zwieb
4936,Adeishvili
4936,Fernandez
4936,Wuthrich
4937,Fletcher
4937,King
4937,Tedford
4938,Cohen
4938,Dyson
4938,Mo
4938,Moore
4938,Prusiner
4938,Westaway
4938,Wright
4939,Crossley
4939,Fox
4939,Kowalski
4939,Liew
4939,Mackay
4939,Newton
4939,Sharpe
4940,Birlirakis
4940,Briand
4940,Guittet
4940,Pernollet
4941,Chen
4941,Chen
4941,Chen
4941,Lin
4941,Zhang
4941,Zhu
4942,Chang
4942,Chen
4942,Liao
4942,Su
4942,Wanga
4943,Georgalis
4943,Poznanski
4943,Saenger
4943,Wehr
4943,Zielenkiewicz
4944,Brosens
4944,Jacobs
4944,Martins
4944,Messens
4944,Wechselberger
4944,Willem
4944,Wyns
4945,Dulubova
4945,Rizo
4945,Sudhof
4945,Wang
4945,Yamaguchi
4946,Fukuda-Ishisaka
4946,Hirama
4946,Otani
4946,Tanaka
4947,Fukuda-Ishisaka
4947,Hirama
4947,Otani
4947,Tanaka
4948,Bernini
4948,Bracci
4948,Calamandrei
4948,Ciutti
4948,Di Maro
4948,Klein
4948,Lelli
4948,Lozzi
4948,Niccolai
4948,Scarselli
4948,Spiga
4950,Geyer
4950,Kalbitzer
4950,Kellner
4950,Munte
4950,Schorr
4951,Geyer
4951,Kalbitzer
4951,Kellner
4951,Munte
4951,Schorr
4952,Buchberger
4953,Fiebig
4953,Griesinger
4953,Maurer
4953,Pahl
4953,Parac
4953,Rueterjans
4953,Vogtherr
4954,Abelmann
4954,Bacher
4954,Coles
4954,Diercks
4954,Eberhardt
4954,Kessler
4954,Luettgen
4954,Truffault
4955,Ab
4955,Dijkstra
4955,Nijlant
4955,Robillard
4955,Saier
4955,Scheek
4955,Schuurman-Wolters
4956,Barzu
4956,Borza
4956,Craescu
4956,Gilles
4956,Miron
4956,Saveanu
4957,Kriwacki
4957,Li
4957,White
4957,Zhang
4958,Brunner
4958,Kalbitzer
4958,Kroger
4958,Lehmann
4958,Sumper
4958,Wenzler
4959,Kigawa
4959,Kikuchi
4959,Koshiba
4959,Yokoyama
4960,Hardman
4960,Miller
4960,Timkovich
4961,Keliikuli
4961,Khandelwal
4961,Saper
4961,Smith
4961,Zuiderweg
4963,Forman-Kay
4963,Kanelis
4963,Rotin
4964,Arseniev
4964,Billeter
4964,Bocharov
4964,Ermolyuk
4964,Kirpichnikov
4964,Korzhnev
4964,Reibarkh
4964,Schulga
4964,Tischenko
4964,Zhuravlyova
4965,Choli-Papadopoulou
4965,Markus
4965,Torchia
4965,Triantafillidou
4966,Brisson
4966,Jarrell
4966,Sue
4966,Wu
4967,Bauerova
4967,Hrabal
4967,Pichova
4967,Veverka
4967,Zabransky
4968,Anklin
4968,Colson
4968,Monleon
4968,Montelione
4968,Moseley
4968,Oswald
4968,Szyperski
4969,Chen
4969,Narang
4969,Ni
4969,Tanha
4969,Tolkatchev
4969,Vranken
4969,Xu
4970,Lee
4970,Wand
4971,Bennett
4971,James
4971,Ni
4971,Vranken
4972,Blackledge
4972,Brutscher
4972,Deutscher
4972,Favier
4972,Galinier
4972,Marion
4972,Penin
4973,Bomke
4973,Frech
4973,Kalbitzer
4973,Maurer
4973,Rysoik
4974,Boelens
4974,Bonvin
4974,Guenneugues
4974,Houben
4974,Kaptein
4975,Brumer
4975,Brun
4975,Mackenzie
4975,McIntosh
4975,Withers
4976,Bulet
4976,Caille
4976,Hetru
4976,Lamberty
4976,Landon
4976,Tassin-Moindrot
4976,Vovelle
4977,Delsuc
4977,Pons
4978,Alexandrescu
4978,Engel
4978,Kammerer
4978,Maciejewski
4978,Ruegg
4979,Damberger
4979,Luporini
4979,Ortenzi
4979,Wuthrich
4979,Zahn
4980,Avitabile
4980,Carotenuto
4980,Crescenzi
4980,D'Alessio
4980,D'Ursi
4980,Picone
4980,Tancredi
4981,Goto
4981,Hagihara
4981,Hoshino
4981,Kato
4981,Nishii
4981,Yamazaki
4982,Bierzynski
4982,Ejchart
4982,Zhukov
4983,Rajesh
4984,Dahlquist
4984,Griswold
4984,Matison
4984,McIntosh
4984,Simon
4984,Swanson
4984,Zhou
4985,Bersch
4985,Brutscher
4985,Coves
4985,Marion
4985,Sibille
4986,Evenas
4986,Goto
4986,Kay
4986,Muhandiram
4986,Skrynnikov
4986,Tugarinov
4987,Evenas
4987,Goto
4987,Kay
4987,Muhandiram
4987,Skrynnikov
4987,Tugarinov
4988,Gu
4988,Liang
4988,Lu
4988,Shu
4989,Fritz
4989,Hixon
4989,Lin
4989,Powers
4989,Tam
4989,Xu
4990,Aizawa
4990,Doura
4990,Kawano
4990,Miura
4990,Seno
4990,Tada
4990,Yamada
4991,Amegbey
4991,Arrowsmith
4991,Bhattacharyya
4991,Habibi-Nazhad
4991,Slupsky
4991,Wishart
4991,Yee
4992,Fox
4992,Luo
4992,Markley
4992,Moe
4992,Pikus
4992,Skjeldal
4993,Arseniev
4993,Balashova
4993,Efremov
4993,Ovchinnikova
4993,Raap
4993,Shenkarev
4993,Yakimenko
4994,Beier
4994,Chandra
4994,Li
4994,Solaro
4994,Spyracopoulos
4994,Sykes
4994,Wang
4995,Greenfield
4995,Hitchcock-DeGregori
4995,Huang
4995,Monleon
4995,Montelione
4995,Palm
4995,Swapna
4996,Arrowsmith
4996,Edwards
4996,Lee
4996,McIntosh
4997,Clausen
4997,Josefsen
4997,Keller
4997,Led
4998,Garlick
4998,Homa
4998,Marshall
4998,McNab
4998,Mutchler
4998,Stockman
4998,Zhou
4999,Blanchard
4999,Burmeister
4999,Marion
4999,Ruigrok
4999,Tarbouriech
5000,Chaturvedi
5000,Farooq
5000,Zheng
5000,Zhou
5003,Benavides-Garcia
5003,Hinck
5003,Nall
5003,Ramos
5003,Rivera
5004,Diblasio
5004,Moy
5004,Powers
5004,Wilhelm
5005,Benavides-Garcia
5005,Hinck
5005,Nall
5005,Ramos
5005,Rivera
5006,Bernini
5006,Bracci
5006,Calamandrei
5006,Ciutti
5006,Di Maro
5006,Klein
5006,Lelli
5006,Lozzi
5006,Niccolai
5006,Scarselli
5006,Spiga
5007,Dieckmann
5007,Flinders
5008,Casteels
5008,Dijkstra
5008,Landrieu
5008,Lippens
5008,Odaert
5008,Scheek
5008,Schuurman-Wolters
5008,Wieruszeski
5009,Casteels
5009,Dijkstra
5009,Landrieu
5009,Lippens
5009,Odaert
5009,Scheek
5009,Schuurman-Wolters
5009,Wieruszeski
5010,Denninger
5010,Maciejewski
5010,Mullen
5010,Pan
5010,Shin
5011,Genzor
5011,Jimenez
5011,Langdon
5011,Maldonado
5011,Rico
5011,Sancho
5012,Banyai
5012,Briknarova
5012,Gehrmann
5012,Llinas
5012,Patthy
5012,Tordai
5013,Domaille
5013,Wu
5014,Gautel
5014,Idowu
5014,Pfuhl
5018,Hsu
5018,Lin
5018,Malakian
5018,Powers
5018,Sukits
5018,Xu
5019,Gardner
5019,Holdeman
5020,Assa-Munt
5020,Jia
5020,Le Calvez
5020,Parra-Gessert
5020,Preece
5020,Smith
5021,Assa-Munt
5021,Jia
5021,Le Calvez
5021,Parra-Gessert
5021,Preece
5021,Smith
5022,Ferentz
5022,Wagner
5022,Walker
5023,Kim
5023,Tinoco
5024,Grant
5024,Hawrot
5024,Moise
5024,Zeng
5025,Grant
5025,Hawrot
5025,Moise
5025,Zeng
5026,Bai
5026,Qian
5026,Tang
5026,Wang
5026,Yao
5026,Ye
5027,Fujita
5027,Mase
5027,Niimi
5027,Osawa
5027,Sakashita
5027,Tanaka
5027,Yamaji
5027,Yasunaga
5028,Craik
5028,Daly
5028,Felizmenio-Quimio
5029,Jablonsky
5029,Jackson
5029,Krishna
5030,Briand
5030,Guittet
5030,Lescop
5030,Pernollet
5030,van Heijenoort
5031,Golden
5031,Latham
5031,LiWang
5031,Risinger
5031,Vakonakis
5031,Williams
5032,Climent
5032,Dahlman-Wright
5032,Weigelt
5032,Wikstrom
5033,Bulet
5033,Caille
5033,Hetru
5033,Lamberty
5033,Landon
5033,Tassin-Moindrot
5033,Vovelle
5034,Forsyth
5034,Kearney
5034,Lehrer
5034,McCray
5034,Sawai
5034,Tack
5034,Waring
5036,Cary
5036,Crane-Robinson
5036,Davis
5036,Driscoll
5036,Read
5037,Forsyth
5037,Kearney
5037,Lehrer
5037,McCray
5037,Sawai
5037,Tack
5037,Waring
5038,Guntert
5038,Klaus
5038,Miura
5038,Ross
5038,Senn
5039,Bernard
5039,Corzo
5039,Darbon
5039,Mosbah
5039,Nakajima
5040,Chen
5040,Chyan
5040,Hsieh
5040,Huang
5040,Lin
5040,Lin
5040,Liu
5040,Liu
5040,Shiao
5040,Tang
5041,Cosman
5041,Krishnan
5041,Thelen
5041,Thornton
5042,Kitabwalla
5042,Kuloglu
5042,Markley
5042,McCaslin
5042,Pauza
5042,Volkman
5043,Callebaut
5043,Courchay
5043,Gilquin
5043,Laguri
5043,Romi-lebrun
5043,Wolff
5043,Worman
5043,Zinn-justin
5044,Atkins
5044,Chung
5044,Cunningham
5044,Deechongkit
5044,Dyson
5044,Edelman
5044,Little
5044,Wright
5046,Gorenstein
5046,Kaluarachchi
5046,Lemon
5046,Rijnbrand
5046,Thiviyanathan
5047,Banyai
5047,Kaikkonen
5047,Liepinsh
5047,Otting
5047,Patthy
5047,Trexler
5047,Weigelt
5048,Cavazzini
5048,Franzoni
5048,Ludwig
5048,Luecke
5048,Perez
5048,Rademacher
5048,Rossi
5048,Rueterjans
5048,Spisni
5049,Albeck
5049,Anglister
5049,Chill
5049,Levy
5049,Nivasch
5049,Schreiber
5050,Chen
5050,Chiou
5050,Hsu
5050,Lin
5050,Su
5050,Wu
5051,Arrowsmith
5051,Bhattacharyya
5051,Chang
5051,Chen
5051,Cort
5051,Denisov
5051,Edwards
5051,Finak
5051,Gehring
5051,Gutierrez
5051,Kennedy
5051,Kozlov
5051,Le
5051,Lee
5051,Lee
5051,Lee
5051,Liao
5051,McIntosh
5051,Pineda_Lucena
5051,Ramelot
5051,Semesi
5051,Wishart
5051,Wu
5051,Yee
5052,Cheng
5052,Wang
5052,Wang
5053,Coillet-Matillon
5053,Ekiel
5053,Gehring
5053,Kozlov
5053,Siddiqui
5053,Sprules
5053,Trempe
5054,Fletcher
5054,Gayler
5054,Gooley
5054,Maksel
5054,Swarbrick
5055,Eisenstein
5055,Orban
5055,Parsons
5056,Chae
5056,Markley
5056,Zhao
5057,Dobeli
5057,Guntert
5057,Riek
5057,Wipf
5057,Wuthrich
5058,Dingley
5058,Luge
5058,Mayr
5058,Stangler
5058,Willbold
5059,Arrowsmith
5059,Bhattacharyya
5059,Chang
5059,Chen
5059,Cort
5059,Denisov
5059,Edwards
5059,Finak
5059,Gehring
5059,Gutierrez
5059,Kennedy
5059,Kozlov
5059,Le
5059,Lee
5059,Lee
5059,Lee
5059,Liao
5059,McIntosh
5059,Pineda_Lucena
5059,Ramelot
5059,Semesi
5059,Wishart
5059,Wu
5059,Yee
5060,Arrowsmith
5060,Bhattacharyya
5060,Chang
5060,Chen
5060,Cort
5060,Denisov
5060,Edwards
5060,Finak
5060,Gehring
5060,Gutierrez
5060,Kennedy
5060,Kozlov
5060,Le
5060,Lee
5060,Lee
5060,Lee
5060,Liao
5060,McIntosh
5060,Pineda-Lucena
5060,Ramelot
5060,Semesi
5060,Wishart
5060,Wu
5060,Yee
5061,Shi
5061,Tu
5061,Wu
5061,Xu
5062,Bhavesh
5062,Hosur
5062,Mittal
5062,Panchal
5064,Driscoll
5064,Harris
5064,Keep
5064,McAlister
5064,Moss
5064,Phelan
5064,Sankar
5065,Bister
5065,Kloiber
5065,Konrat
5065,Matt
5065,Schuler
5066,Armitage
5066,Oz
5066,Zangger
5067,Alvarez
5067,Broadhurst
5067,Fuller
5067,Guillen
5067,Padron
5067,Perham
5067,Raine
5067,Tozawa
5068,Horii
5068,Noda
5068,Segawa
5068,Tachibana
5068,Tanisaka
5068,Tominaga
5068,Yokota
5069,Horii
5069,Noda
5069,Segawa
5069,Tachibana
5069,Tanisaka
5069,Tominaga
5069,Yokota
5070,Bedouelle
5070,Delepierre
5070,Gilquin
5070,Guez
5070,Guijarro
5070,Pintar
5070,Prochnicka-Chalufour
5071,Mercier
5071,Spyracopoulos
5071,Sykes
5072,Kim
5072,Reinherz
5072,Sun
5072,Wagner
5073,Jao
5073,Kim
5073,Laurence
5073,LiWang
5074,Callebaut
5074,Courchay
5074,Gilquin
5074,Wolff
5074,Worman
5074,Zinn-Justin
5075,Bermel
5075,Hrzenjak
5075,Kostner
5075,Maderegger
5075,Sterk
5076,Grzesiek
5076,Hilbers
5076,Hoffmann
5076,Kloks
5076,Omichinski
5076,Vuister
5077,Arrowsmith
5077,Cort
5077,Dever
5077,Edwards
5077,Furong
5077,Goshe
5077,Kennedy
5077,Ramelot
5077,Smith
5077,Yee
5078,Chang
5078,Chou
5078,Chuang
5078,Chuang
5078,Huang
5079,Loehr
5079,Ludwig
5079,Ludwig
5079,Luecke
5079,Perez
5079,Pristovsek
5079,Reincke
5079,Rogov
5079,Rueterjans
5080,Loehr
5080,Ludwig
5080,Ludwig
5080,Luecke
5080,Perez
5080,Pristovsek
5080,Reincke
5080,Rogov
5080,Rueterjans
5081,Couprie
5081,Delepierre
5081,Deniau
5081,Kumar
5081,Lecroisey
5081,Simenel
5081,Stojiljkovic
5081,Wandersman
5082,Chang
5082,Chen
5082,Shieh
5082,Wang
5082,Wu
5082,Yu
5083,Gutierrez-Gonzalez
5083,Hanhoff
5083,Hohoff
5083,Ludwig
5083,Luecke
5083,Rademacher
5083,Rueterjans
5083,Spener
5084,Ekiel
5084,Gehring
5084,Kahvejian
5084,Khaleghpour
5084,Kozlov
5084,Trempe
5085,Ekiel
5085,Gehring
5085,Kahvejian
5085,Khaleghpour
5085,Kozlov
5085,Trempe
5086,Bren
5086,Karan
5086,Russell
5087,Bren
5087,Karan
5087,Russell
5088,Bren
5088,Karan
5088,Russell
5089,Bren
5089,Karan
5089,Russell
5090,Codina
5090,Feliz
5090,Gairi
5090,Giralt
5090,Ludevid
5090,Tarrago
5090,Viguera
5091,Blankman
5091,Dangi
5091,Guiles
5091,Shahzad
5092,Bentrop
5092,Beyermann
5092,Fakler
5092,Wissmann
5093,Huang
5093,Inouye
5093,Ke
5093,Montelione
5093,Shukla
5093,Swapna
5093,Xia
5094,Bornet
5094,Cambillau
5094,Campanacci
5094,Darbon
5094,Jacquin-Joly
5094,Mosbah
5094,Tegoni
5094,Wechselberger
5096,Crossley
5096,Gell
5096,Kowalski
5096,Liew
5096,Mackay
5096,Matthews
5097,Kini
5097,Kuchel
5097,Selvanayagam
5097,Torres
5098,Hanada
5098,Hirano
5098,Katoh
5098,Nishiuchi
5098,Sakata
5098,Sakita
5098,Takaoka
5098,Yamazaki
5099,Arumugam
5099,Brew
5099,Gao
5099,Patton
5099,Semenchenko
5099,Van Doren
5100,Mackay
5100,Matthews
5100,Visvader
5101,Bolton
5101,Broadhurst
5101,Evans
5101,Stott
5102,Adelman
5102,Bentrop
5102,Bildl
5102,Fakler
5102,Kloecker
5102,Neumann
5102,Rivard
5102,Schulte
5102,Weitz
5102,Wissmann
5103,Gorenstein
5103,Gribenko
5103,Kleerekoper
5103,Lee
5103,Luxon
5103,Makhatadze
5103,Thiviyanathan
5103,Volk
5103,Zhang
5104,Arrowsmith
5104,Bhattacharyya
5104,Chang
5104,Chen
5104,Cort
5104,Denisov
5104,Edwards
5104,Finak
5104,Gehring
5104,Gutierrez
5104,Kennedy
5104,Kozlov
5104,Le
5104,Lee
5104,Lee
5104,Lee
5104,Liao
5104,McIntosh
5104,Pineda-Lucena
5104,Ramelot
5104,Semesi
5104,Wishart
5104,Wu
5104,Yee
5105,Arrowsmith
5105,Bhattacharyya
5105,Chang
5105,Chen
5105,Cort
5105,Denisov
5105,Edwards
5105,Finak
5105,Gehring
5105,Gutierrez
5105,Kennedy
5105,Kozlov
5105,Le
5105,Lee
5105,Lee
5105,Lee
5105,Liao
5105,McIntosh
5105,Pineda-Lucena
5105,Ramelot
5105,Semesi
5105,Wishart
5105,Wu
5105,Yee
5106,Arrowsmith
5106,Bhattacharyya
5106,Chang
5106,Chen
5106,Cort
5106,Denisov
5106,Edwards
5106,Finak
5106,Gehring
5106,Gutierrez
5106,Kennedy
5106,Kozlov
5106,Le
5106,Lee
5106,Lee
5106,Lee
5106,Liao
5106,McIntosh
5106,Pineda-Lucena
5106,Ramelot
5106,Semesi
5106,Wishart
5106,Wu
5106,Yee
5107,Sauer
5107,Schwalbe
5107,Smith
5107,Wohnert
5108,Briand
5108,Cung
5108,Dali
5108,Desgranges
5108,Du
5108,Jolivet
5108,Limal
5108,Muller
5108,Petit
5108,Semetey
5109,Briand
5109,Cung
5109,Dali
5109,Desgranges
5109,Du
5109,Jolivet
5109,Limal
5109,Muller
5109,Petit
5109,Semetey
5110,Briand
5110,Cung
5110,Dali
5110,Desgranges
5110,Du
5110,Jolivet
5110,Limal
5110,Muller
5110,Petit
5110,Semetey
5111,Briand
5111,Cung
5111,Dali
5111,Desgranges
5111,Du
5111,Jolivet
5111,Limal
5111,Muller
5111,Petit
5111,Semetey
5112,Ireland
5112,Van Wagoner
5113,Ireland
5113,Van Wagoner
5114,Gran
5114,Skjeldal
5114,Sletten
5114,Volkman
5115,Cort
5115,Kennedy
5115,Kim
5115,Mariappan
5115,Park
5115,Peat
5115,Terwilliger
5115,Waldo
5116,Cort
5116,Kennedy
5116,Kim
5116,Mariappan
5116,Park
5116,Peat
5116,Terwilliger
5116,Waldo
5117,Chang
5117,Chen
5117,Chen
5117,Chou
5117,Chuang
5117,Guo
5117,Huang
5117,Jen
5117,Lee
5117,Lo
5117,Pari
5119,Braun
5119,Dimroth
5119,Matthey
5120,Brennan
5120,Chamberlin
5120,Davies
5120,Puddicombe
5120,Turner
5121,Curmi
5121,Dixon
5121,Liepinsh
5121,Line
5121,Littler
5121,Otting
5121,Prosselkov
5121,Sharipo
5121,Williams
5122,Curmi
5122,Dixon
5122,Liepinsh
5122,Line
5122,Littler
5122,Otting
5122,Prosselkov
5122,Sharipo
5122,Williams
5123,Chamberlain
5123,Dobson
5123,Receveur
5123,Redfield
5123,Spencer
5124,Chamberlain
5124,Dobson
5124,Receveur
5124,Redfield
5124,Spencer
5125,Chamberlain
5125,Dobson
5125,Receveur
5125,Redfield
5125,Spencer
5126,He
5126,Ip
5126,Man
5126,Smith
5126,Sze
5126,Xia
5126,Zhu
5127,Alexandrov
5127,Basavappa
5127,Cox
5127,Dutta
5127,Huang
5127,Pascal
5128,Hirata
5128,Kanematsu
5128,Kawano
5128,Kouno
5128,Miura
5128,Shirakawa
5129,Lee
5129,Lee
5130,Kumeta
5131,Aelen
5131,Hendriks
5131,Schepens
5131,Spronk
5131,Tessari
5131,Vuister
5131,Walma
5132,Chae
5132,Markley
5132,Zhao
5133,Chae
5133,Markley
5133,Zhao
5134,Diekmann
5134,Dornberger
5134,Fritzsche
5134,Gollmick
5134,Lorenz
5134,von Langen
5135,Diekmann
5135,Dornberger
5135,Fritzsche
5135,Gollmick
5135,Lorenz
5135,von Langen
5136,Briand
5136,Cung
5136,Dali
5136,Desgranges
5136,Du
5136,Jolivet
5136,Limal
5136,Muller
5136,Petit
5136,Semetey
5137,Briand
5137,Cung
5137,Dali
5137,Desgranges
5137,Du
5137,Jolivet
5137,Limal
5137,Muller
5137,Petit
5137,Semetey
5138,Briand
5138,Cung
5138,Dali
5138,Desgranges
5138,Du
5138,Jolivet
5138,Limal
5138,Muller
5138,Petit
5138,Semetey
5139,Briand
5139,Cung
5139,Dali
5139,Desgranges
5139,Du
5139,Jolivet
5139,Limal
5139,Muller
5139,Petit
5139,Semetey
5140,Briand
5140,Cung
5140,Dali
5140,Desgranges
5140,Du
5140,Jolivet
5140,Limal
5140,Muller
5140,Petit
5140,Semetey
5141,Golden
5141,Klewer
5141,LiWang
5141,Williams
5142,Kobashigawa
5142,Kumeta
5142,Miura
5142,Miura
5142,Nemoto
5142,Nishimiya
5142,Nitta
5142,Oka
5142,Tsuda
5143,Chung
5143,Fowler
5143,Mosberg
5143,Neubig
5143,Soyer
5143,Zuiderweg
5144,Chung
5144,Fowler
5144,Mosberg
5144,Neubig
5144,Soyer
5144,Zuiderweg
5145,Guntert
5145,Luhrs
5145,Riek
5145,Wuthrich
5147,Blindauer
5147,Cavet
5147,Harrison
5147,Parkinson
5147,Robinson
5147,Robinson
5147,Sadler
5148,Lippard
5148,Lugovskoy
5148,Muller
5148,Wagner
5149,Chung
5149,Fowler
5149,Mosberg
5149,Neubig
5149,Soyer
5149,Zuiderweg
5150,Chung
5150,Fowler
5150,Mosberg
5150,Neubig
5150,Soyer
5150,Zuiderweg
5151,Mayo
5151,Ross
5151,Sarisky
5151,Su
5152,Mayo
5152,Ross
5152,Sarisky
5152,Su
5153,Arumugam
5153,Brew
5153,Gao
5153,Patton
5153,Semenchenko
5153,Van Doren
5154,Arumugam
5154,Gao
5154,Semenchenko
5154,Van Doren
5155,Freemont
5155,Kondo
5155,Lally
5155,Matthews
5155,Shaw
5155,Yuan
5155,Zhang
5156,Ambrus
5156,Batta
5156,Groves
5156,Kaleta
5156,Kover
5156,Kuznicki
5156,Palczewska
5157,Harding
5157,Haymet
5157,Liepinsh
5157,Mackay
5157,Otting
5157,Ward
5158,Cavagnero
5158,Dyson
5158,Nishimura
5158,Schwarzinger
5158,Wright
5159,Doker
5159,Kalbitzer
5159,Kremer
5159,Kuhlmann
5159,Villa Braslavsky
5159,Zhao
5160,Barthelemy
5160,Blond
5160,Cheminant
5160,Farias
5160,Goulard
5160,Moreno
5160,Peduzzi
5160,Rebuffat
5160,Salomon
5160,Segalas-Milazzo
5161,Abu-Abed
5161,Ikura
5161,Kainosho
5161,MacLennan
5161,Mal
5162,Arrowsmith
5162,Mills
5162,Pineda-Lucena
5162,Szymczyna
5162,Szyperski
5163,Brennan
5163,Lamosa
5163,Santos
5163,Turner
5163,Vis
5164,Bhaumik
5164,Chary
5164,Govil
5164,Howard
5164,Liu
5164,Miles
5164,Parvathy
5165,Arrowsmith
5165,Bhattacharyya
5165,Chang
5165,Chen
5165,Cort
5165,Denisov
5165,Edwards
5165,Finak
5165,Gehring
5165,Gutierrez
5165,Kennedy
5165,Kozlov
5165,Le
5165,Lee
5165,Lee
5165,Lee
5165,Liao
5165,McIntosh
5165,Pineda-Lucena
5165,Ramelot
5165,Semesi
5165,Wishart
5165,Wu
5165,Yee
5166,Arrowsmith
5166,Bhattacharyya
5166,Chang
5166,Chen
5166,Cort
5166,Denisov
5166,Edwards
5166,Finak
5166,Gehring
5166,Gutierrez
5166,Kennedy
5166,Kozlov
5166,Le
5166,Lee
5166,Lee
5166,Lee
5166,Liao
5166,McIntosh
5166,Pineda-Lucena
5166,Ramelot
5166,Semesi
5166,Wishart
5166,Wu
5166,Yee
5167,Bauer
5167,James
5167,Ulyanov
5168,Arrowsmith
5168,Bhattacharyya
5168,Chang
5168,Chen
5168,Cort
5168,Denisov
5168,Edwards
5168,Finak
5168,Gehring
5168,Gutierrez
5168,Kennedy
5168,Kozlov
5168,Le
5168,Lee
5168,Lee
5168,Lee
5168,Liao
5168,McIntosh
5168,Pineda-Lucena
5168,Ramelot
5168,Semesi
5168,Wishart
5168,Wu
5168,Yee
5169,Andreola
5169,Bellotti
5169,Corazza
5169,Esposito
5169,Giorgetti
5169,Mangione
5169,Pettirossi
5169,Stoppini
5169,Verdone
5169,Viglino
5170,DeJong
5170,Marzluff
5170,Nikonowicz
5171,Battiste
5171,Li
5171,Woodward
5172,Banci
5172,Bertini
5172,Ciurli
5172,Dikiy
5172,Dittmer
5172,Rosato
5172,Sciara
5172,Thompsett
5173,Aizawa
5173,Gomi
5173,Kawano
5173,Miura
5173,Miyamoto
5173,Mizuguchi
5173,Nakamura
5173,Sato
5173,Tada
5174,Hatta
5174,Hosoda
5174,Imamura
5174,Katoh
5174,Mizuno
5174,Tachiki
5174,Yamada
5174,Yamazaki
5175,Brautigan
5175,Eto
5175,Hayano
5175,Hayashi
5175,Kainosho
5175,Kariya
5175,Ohki
5175,Yazawa
5176,CHICHE
5176,GAGNON
5176,HEITZ
5176,HERNANDEZ
5176,HONG
5176,LE-NGUYEN
5176,NGUYEN
5176,PHAM
5177,Bains
5177,dos Remedios
5177,Gorbatyuk
5177,King
5177,Maciejewski
5177,Nosworthy
5177,Robson
5178,Hashimoto
5178,Ikegami
5178,Ikeguchi
5178,Jee
5178,Kawabata
5178,Shirakawa
5178,Watanabe
5179,Ebisui
5179,Hasuda
5179,Hatanaka
5179,Horiuchi
5179,Inagaki
5179,Nagata
5179,Nishida
5179,Ogura
5179,Yuzawa
5180,Ansari
5180,Farrell
5180,Hare
5180,Hidalgo
5180,Ptashne
5180,Schmidt
5180,Shin
5180,Simkovic
5180,Wagner
5181,Abou-Hachem
5181,Jamieson
5181,Nordberg
5181,Simpson
5181,Williamson
5182,McFeeters
5182,Montelione
5182,Oswald
5182,Swapna
5183,Barany
5183,Carulla
5183,Woodward
5184,Arseniev
5184,Bocharov
5184,Grishin
5184,Korolkova
5184,Maslennikov
5185,Fairbrother
5185,Pan
5186,Fairbrother
5186,Pan
5187,Kataoka
5187,Kobayashi
5187,Kohno
5187,Sugai
5187,Tanaka
5188,Aizawa
5188,Hayakawa
5188,Kamimura
5188,Kawano
5188,Kiuchi
5188,Miura
5188,Mizuguchi
5189,Rintala
5189,Schonekess
5189,Shaw
